clean_for_strategy_mining,close_hour_et,close_reason,close_timestamp_et,close_timestamp_utc,close_venue,confidence_class,confidence_reason,direction,duplicate_source_count,duplicate_sources,entry_price,event_type,exit_profile,last_tracked_pips,last_tracked_pnl_usd,loss_diagnosis,loss_diagnosis_detail,max_rr_ratio,max_tracked_pips,max_tracked_pnl_usd,min_tracked_pips,min_tracked_pnl_usd,open_timestamp_et,outcome,pnl_usd,signal_confidence,signal_detectors,signal_session,signal_votes,source_line,source_path,source_repo,stop_loss,strategy_family,strategy_label,symbol,take_profit,timeframe,trade_id,trail_samples,units,workflow_profile
True,13,wick_scratch,2026-05-04T13:06:36.059284-04:00,2026-05-04T17:06:36.059284+00:00,oanda,high_confidence_practice_receipt,closed trade linked to matching PRACTICE OCO order with live_api=true and visible_in_oanda=true,SELL,2,/home/rfing/READ_ONLY_LEGACY/RBOT_VERSIONED_REPOS/OANDA_V1C_002_APR14_SESSION_FOCUS_20260507_001/logs/narration.jsonl;/home/rfing/READ_ONLY_LEGACY/WSL_LEGACY_READ_ONLY/archived_20260530_oanda_legacy_batch1/OAD_PROD/logs/narration.jsonl,1.16864,TRADE_CLOSED,,-0.7,-5.04,scratch_or_noise_exit_without_followthrough,Closed by wick_scratch and never showed meaningful favorable P&L in the tracked manager samples.,-0.0556,-0.7,-5.04,-0.7,-5.04,2026-05-04T13:06:19.602507-04:00,LOSS,-10.44,0.7348,ema_scalper_200,new_york,0,305367,/home/rfing/READ_ONLY_LEGACY/RBOT_VERSIONED_REPOS/OANDA_V1C_002_APR14_SESSION_FOCUS_20260507_001/logs/narration.jsonl,RBOT_VERSIONED_REPOS,1.17001,scalp,scalp,EUR_USD,1.16315,M15,150472,1,-36000.0,failed_breakout
True,13,wick_scratch,2026-05-04T13:11:21.848904-04:00,2026-05-04T17:11:21.848904+00:00,oanda,high_confidence_practice_receipt,closed trade linked to matching PRACTICE OCO order with live_api=true and visible_in_oanda=true,SELL,2,/home/rfing/READ_ONLY_LEGACY/RBOT_VERSIONED_REPOS/OANDA_V1C_002_APR14_SESSION_FOCUS_20260507_001/logs/narration.jsonl;/home/rfing/READ_ONLY_LEGACY/WSL_LEGACY_READ_ONLY/archived_20260530_oanda_legacy_batch1/OAD_PROD/logs/narration.jsonl,0.71673,TRADE_CLOSED,,-0.65,-6.96,scratch_or_noise_exit_without_followthrough,Closed by wick_scratch and never showed meaningful favorable P&L in the tracked manager samples.,-0.0516,-0.65,-6.96,-0.7,-8.12,2026-05-04T13:10:49.883290-04:00,LOSS,-2.32,0.72,liq_sweep,new_york,0,305453,/home/rfing/READ_ONLY_LEGACY/RBOT_VERSIONED_REPOS/OANDA_V1C_002_APR14_SESSION_FOCUS_20260507_001/logs/narration.jsonl,RBOT_VERSIONED_REPOS,0.71706,reversal,reversal,AUD_USD,0.71623,M15,150480,2,-58000.0,liquidity_trap_reversal
True,13,wick_scratch,2026-05-04T13:16:23.533158-04:00,2026-05-04T17:16:23.533158+00:00,oanda,high_confidence_practice_receipt,closed trade linked to matching PRACTICE OCO order with live_api=true and visible_in_oanda=true,SELL,2,/home/rfing/READ_ONLY_LEGACY/RBOT_VERSIONED_REPOS/OANDA_V1C_002_APR14_SESSION_FOCUS_20260507_001/logs/narration.jsonl;/home/rfing/READ_ONLY_LEGACY/WSL_LEGACY_READ_ONLY/archived_20260530_oanda_legacy_batch1/OAD_PROD/logs/narration.jsonl,1.36131,TRADE_CLOSED,,-0.85,-9.4596,scratch_or_noise_exit_without_followthrough,Closed by wick_scratch and never showed meaningful favorable P&L in the tracked manager samples.,-0.0675,-0.85,-9.4596,-0.85,-9.4596,2026-05-04T13:15:51.105676-04:00,LOSS,-7.7904,0.83,trap_reversal,new_york,0,305570,/home/rfing/READ_ONLY_LEGACY/RBOT_VERSIONED_REPOS/OANDA_V1C_002_APR14_SESSION_FOCUS_20260507_001/logs/narration.jsonl,RBOT_VERSIONED_REPOS,1.36164,reversal,reversal,USD_CAD,1.36082,M15,150488,2,-75000.0,liquidity_trap_reversal
True,13,wick_scratch,2026-05-04T13:37:17.856324-04:00,2026-05-04T17:37:17.856324+00:00,oanda,high_confidence_practice_receipt,closed trade linked to matching PRACTICE OCO order with live_api=true and visible_in_oanda=true,SELL,2,/home/rfing/READ_ONLY_LEGACY/RBOT_VERSIONED_REPOS/OANDA_V1C_002_APR14_SESSION_FOCUS_20260507_001/logs/narration.jsonl;/home/rfing/READ_ONLY_LEGACY/WSL_LEGACY_READ_ONLY/archived_20260530_oanda_legacy_batch1/OAD_PROD/logs/narration.jsonl,1.3612,TRADE_CLOSED,,-1.1,-8.607,scratch_or_noise_exit_without_followthrough,Closed by wick_scratch and never showed meaningful favorable P&L in the tracked manager samples.,-0.0833,-1.05,-8.607,-1.1,-8.6071,2026-05-04T13:36:44.715411-04:00,LOSS,-9.898,0.7517,trap_reversal,new_york,0,305788,/home/rfing/READ_ONLY_LEGACY/RBOT_VERSIONED_REPOS/OANDA_V1C_002_APR14_SESSION_FOCUS_20260507_001/logs/narration.jsonl,RBOT_VERSIONED_REPOS,1.36166,reversal,reversal,USD_CAD,1.36051,M15,150496,2,-58000.0,liquidity_trap_reversal
True,13,wick_scratch,2026-05-04T13:45:32.743615-04:00,2026-05-04T17:45:32.743615+00:00,oanda,high_confidence_practice_receipt,closed trade linked to matching PRACTICE OCO order with live_api=true and visible_in_oanda=true,SELL,2,/home/rfing/READ_ONLY_LEGACY/RBOT_VERSIONED_REPOS/OANDA_V1C_002_APR14_SESSION_FOCUS_20260507_001/logs/narration.jsonl;/home/rfing/READ_ONLY_LEGACY/WSL_LEGACY_READ_ONLY/archived_20260530_oanda_legacy_batch1/OAD_PROD/logs/narration.jsonl,1.35328,TRADE_CLOSED,,-1.0,-5.2,scratch_or_noise_exit_without_followthrough,Closed by wick_scratch and never showed meaningful favorable P&L in the tracked manager samples.,-0.0794,-1.0,-5.2,-1.0,-5.2,2026-05-04T13:45:16.543986-04:00,LOSS,-5.46,0.7329,ema_scalper_200,new_york,0,305865,/home/rfing/READ_ONLY_LEGACY/RBOT_VERSIONED_REPOS/OANDA_V1C_002_APR14_SESSION_FOCUS_20260507_001/logs/narration.jsonl,RBOT_VERSIONED_REPOS,1.35515,scalp,scalp,GBP_USD,1.34581,M15,150504,1,-26000.0,failed_breakout
True,13,wick_scratch,2026-05-04T13:53:01.004432-04:00,2026-05-04T17:53:01.004432+00:00,oanda,high_confidence_practice_receipt,closed trade linked to matching PRACTICE OCO order with live_api=true and visible_in_oanda=true,SELL,2,/home/rfing/READ_ONLY_LEGACY/RBOT_VERSIONED_REPOS/OANDA_V1C_002_APR14_SESSION_FOCUS_20260507_001/logs/narration.jsonl;/home/rfing/READ_ONLY_LEGACY/WSL_LEGACY_READ_ONLY/archived_20260530_oanda_legacy_batch1/OAD_PROD/logs/narration.jsonl,1.36104,TRADE_CLOSED,,-1.05,-11.1312,scratch_or_noise_exit_without_followthrough,Closed by wick_scratch and never showed meaningful favorable P&L in the tracked manager samples.,-0.0794,-1.0,-11.1312,-1.05,-11.1312,2026-05-04T13:52:29.069852-04:00,LOSS,-11.1311,0.83,trap_reversal,new_york,0,306008,/home/rfing/READ_ONLY_LEGACY/RBOT_VERSIONED_REPOS/OANDA_V1C_002_APR14_SESSION_FOCUS_20260507_001/logs/narration.jsonl,RBOT_VERSIONED_REPOS,1.36155,reversal,reversal,USD_CAD,1.36028,M15,150512,2,-75000.0,liquidity_trap_reversal
True,14,wick_scratch,2026-05-04T14:00:59.583958-04:00,2026-05-04T18:00:59.583958+00:00,oanda,high_confidence_practice_receipt,closed trade linked to matching PRACTICE OCO order with live_api=true and visible_in_oanda=true,SELL,2,/home/rfing/READ_ONLY_LEGACY/RBOT_VERSIONED_REPOS/OANDA_V1C_002_APR14_SESSION_FOCUS_20260507_001/logs/narration.jsonl;/home/rfing/READ_ONLY_LEGACY/WSL_LEGACY_READ_ONLY/archived_20260530_oanda_legacy_batch1/OAD_PROD/logs/narration.jsonl,1.35323,TRADE_CLOSED,,-1.0,-5.4,scratch_or_noise_exit_without_followthrough,Closed by wick_scratch and never showed meaningful favorable P&L in the tracked manager samples.,-0.0794,-1.0,-5.4,-1.0,-5.4,2026-05-04T14:00:43.612163-04:00,LOSS,-5.67,0.7368,ema_scalper_200,new_york,0,306160,/home/rfing/READ_ONLY_LEGACY/RBOT_VERSIONED_REPOS/OANDA_V1C_002_APR14_SESSION_FOCUS_20260507_001/logs/narration.jsonl,RBOT_VERSIONED_REPOS,1.35504,scalp,scalp,GBP_USD,1.34599,M15,150520,1,-27000.0,failed_breakout
True,14,wick_scratch,2026-05-04T14:04:26.871306-04:00,2026-05-04T18:04:26.871306+00:00,oanda,high_confidence_practice_receipt,closed trade linked to matching PRACTICE OCO order with live_api=true and visible_in_oanda=true,SELL,2,/home/rfing/READ_ONLY_LEGACY/RBOT_VERSIONED_REPOS/OANDA_V1C_002_APR14_SESSION_FOCUS_20260507_001/logs/narration.jsonl;/home/rfing/READ_ONLY_LEGACY/WSL_LEGACY_READ_ONLY/archived_20260530_oanda_legacy_batch1/OAD_PROD/logs/narration.jsonl,0.71723,TRADE_CLOSED,,-0.85,-9.28,scratch_or_noise_exit_without_followthrough,Closed by wick_scratch and never showed meaningful favorable P&L in the tracked manager samples.,-0.0556,-0.7,-8.12,-0.85,-9.28,2026-05-04T14:03:54.651524-04:00,LOSS,-11.02,0.72,liq_sweep,new_york,0,306234,/home/rfing/READ_ONLY_LEGACY/RBOT_VERSIONED_REPOS/OANDA_V1C_002_APR14_SESSION_FOCUS_20260507_001/logs/narration.jsonl,RBOT_VERSIONED_REPOS,0.71757,reversal,reversal,AUD_USD,0.71672,M15,150528,2,-58000.0,liquidity_trap_reversal
True,8,wick_scratch,2026-05-05T08:40:51.664947-04:00,2026-05-05T12:40:51.664947+00:00,oanda,high_confidence_practice_receipt,closed trade linked to matching PRACTICE OCO order with live_api=true and visible_in_oanda=true,BUY,2,/home/rfing/READ_ONLY_LEGACY/RBOT_VERSIONED_REPOS/OANDA_V1C_002_APR14_SESSION_FOCUS_20260507_001/logs/narration.jsonl;/home/rfing/READ_ONLY_LEGACY/WSL_LEGACY_READ_ONLY/archived_20260530_oanda_legacy_batch1/OAD_PROD/logs/narration.jsonl,1.36244,TRADE_CLOSED,,-0.9,-7.2056,scratch_or_noise_exit_without_followthrough,Closed by wick_scratch and never showed meaningful favorable P&L in the tracked manager samples.,-0.0714,-0.9,-7.2056,-0.9,-7.2056,2026-05-05T08:40:34.647381-04:00,LOSS,-6.0045,0.78,ema_scalper_200,overlap,0,310844,/home/rfing/READ_ONLY_LEGACY/RBOT_VERSIONED_REPOS/OANDA_V1C_002_APR14_SESSION_FOCUS_20260507_001/logs/narration.jsonl,RBOT_VERSIONED_REPOS,1.36157,scalp,scalp,USD_CAD,1.36593,M15,150890,1,54000.0,failed_breakout
True,8,wick_scratch,2026-05-05T08:46:34.054371-04:00,2026-05-05T12:46:34.054371+00:00,oanda,high_confidence_practice_receipt,closed trade linked to matching PRACTICE OCO order with live_api=true and visible_in_oanda=true,SELL,2,/home/rfing/READ_ONLY_LEGACY/RBOT_VERSIONED_REPOS/OANDA_V1C_002_APR14_SESSION_FOCUS_20260507_001/logs/narration.jsonl;/home/rfing/READ_ONLY_LEGACY/WSL_LEGACY_READ_ONLY/archived_20260530_oanda_legacy_batch1/OAD_PROD/logs/narration.jsonl,1.16914,TRADE_CLOSED,,-1.45,-14.08,scratch_or_noise_exit_without_followthrough,Closed by wick_scratch and never showed meaningful favorable P&L in the tracked manager samples.,-0.0714,-0.9,-10.88,-1.45,-14.08,2026-05-05T08:46:00.353909-04:00,LOSS,-16.0,0.83,trap_reversal,overlap,0,310934,/home/rfing/READ_ONLY_LEGACY/RBOT_VERSIONED_REPOS/OANDA_V1C_002_APR14_SESSION_FOCUS_20260507_001/logs/narration.jsonl,RBOT_VERSIONED_REPOS,1.16959,reversal,reversal,EUR_USD,1.16847,M15,150902,2,-64000.0,liquidity_trap_reversal
True,8,wick_scratch,2026-05-05T08:56:19.131723-04:00,2026-05-05T12:56:19.131723+00:00,oanda,high_confidence_practice_receipt,closed trade linked to matching PRACTICE OCO order with live_api=true and visible_in_oanda=true,BUY,3,/home/rfing/READ_ONLY_LEGACY/RBOT_VERSIONED_REPOS/OANDA_V1C_002_APR14_SESSION_FOCUS_20260507_001/STATE_SNAPSHOT/narration_tail_200.jsonl;/home/rfing/READ_ONLY_LEGACY/RBOT_VERSIONED_REPOS/OANDA_V1C_002_APR14_SESSION_FOCUS_20260507_001/logs/narration.jsonl;/home/rfing/READ_ONLY_LEGACY/WSL_LEGACY_READ_ONLY/archived_20260530_oanda_legacy_batch1/OAD_PROD/logs/narration.jsonl,1.36256,TRADE_CLOSED,,-0.9,-7.205,scratch_or_noise_exit_without_followthrough,Closed by wick_scratch and never showed meaningful favorable P&L in the tracked manager samples.,-0.0714,-0.9,-7.205,-0.9,-7.205,2026-05-05T08:56:01.235379-04:00,LOSS,-7.6053,0.78,ema_scalper_200,overlap,0,105,/home/rfing/READ_ONLY_LEGACY/RBOT_VERSIONED_REPOS/OANDA_V1C_002_APR14_SESSION_FOCUS_20260507_001/STATE_SNAPSHOT/narration_tail_200.jsonl,RBOT_VERSIONED_REPOS,1.36168,scalp,scalp,USD_CAD,1.36606,M15,150910,1,54000.0,failed_breakout
